,0
2499,2005
2500,2009
2501,1994
2502,2005
2503,2007
2504,2010
2505,1962
2506,2008
2507,2010
2508,1990
2509,2007
2510,2010
2511,2007
2512,1985
2513,2003
2514,2002
2515,2010
2516,2008
2517,2009
2518,2005
2519,2008
2520,2003
2521,2000
2522,1996
2523,1964
2524,1984
2525,1994
2526,1998
2527,1974
2528,1972
2529,1990
2530,1977
2531,1979
2532,1982
2533,1997
2534,1996
2535,2010
2536,1978
2537,1995
2538,1984
2539,2008
2540,2000
2541,1991
2542,2004
2543,1986
2544,1982
2545,1997
2546,2010
2547,2010
2548,2001
2549,2000
2550,2007
2551,1999
2552,2004
2553,2011
2554,2002
2555,2010
2556,1984
2557,2001
2558,1974
2559,2004
2560,1984
2561,1992
2562,2011
2563,1988
2564,2003
2565,2009
2566,1981
2567,2006
2568,1993
2569,2009
2570,1990
2571,1975
2572,1980
2573,1998
2574,1982
2575,2010
2576,1974
2577,1978
2578,2003
2579,1970
2580,1985
2581,2005
2582,1985
2583,1975
2584,1998
2585,1990
2586,1985
2587,2010
2588,2012
2589,1970
2590,2010
2591,1983
2592,2004
2593,1986
2594,2009
2595,1986
2596,2006
2597,2004
2598,1976
2599,2012
2600,2005
2601,2006
2602,2010
2603,1978
2604,2000
2605,1972
2606,1978
2607,2000
2608,1972
2609,1994
2610,2003
2611,1983
2612,2008
2613,1972
2614,1972
2615,2010
2616,2011
2617,1972
2618,2010
2619,1982
2620,1996
2621,2008
2622,2011
2623,2003
2624,2010
2625,1986
2626,1972
2627,1985
2628,2003
2629,2009
2630,2003
2631,2001
2632,2005
2633,1982
2634,1985
2635,1998
2636,2003
2637,1998
2638,2009
2639,2005
2640,1976
2641,1993
2642,2004
2643,1978
2644,2002
2645,2007
2646,2012
2647,2012
2648,2009
2649,2004
2650,1985
2651,2009
2652,1985
2653,1992
2654,2009
2655,2002
2656,1999
2657,2003
2658,1980
2659,2006
2660,1990
2661,1985
2662,1999
2663,2012
2664,2008
2665,2006
2666,1995
2667,2011
2668,1972
2669,1983
2670,2009
2671,2006
2672,1976
2673,2008
2674,2005
2675,2010
2676,1972
2677,2010
2678,1992
2679,1988
2680,2007
2681,2003
2682,1996
2683,1994
2684,1967
2685,1993
2686,1995
2687,1991
2688,2012
2689,1980
2690,1980
2691,1980
2692,1995
2693,2010
2694,1999
2695,1988
2696,2009
2697,1970
2698,2002
2699,1992
2700,2009
2701,1974
2702,1984
2703,1994
2704,1980
2705,1984
2706,1971
2707,1997
2708,2005
2709,2009
2710,2007
2711,2005
2712,1991
2713,2005
2714,2001
2715,1992
2716,1983
2717,2007
2718,1992
2719,2006
2720,1995
2721,1998
2722,1980
2723,2008
2724,2008
2725,2007
2726,2011
2727,2010
2728,2000
2729,1998
2730,2010
2731,1990
2732,1993
2733,1987
2734,2010
2735,1995
2736,1998
2737,2010
2738,1993
2739,1999
2740,1982
2741,1970
2742,1989
2743,2006
2744,2002
2745,2010
2746,2008
2747,1974
2748,1978
2749,2006
2750,2007
2751,1988
2752,1999
2753,2007
2754,1998
2755,1983
2756,2009
2757,1984
2758,2008
2759,2001
2760,1995
2761,1978
2762,1978
2763,2007
2764,2009
2765,2012
2766,1988
2767,1990
2768,1974
2769,2009
2770,1998
2771,2000
2772,2010
2773,2009
2774,1996
2775,2000
2776,1981
2777,1974
2778,2000
2779,2009
2780,2001
2781,2010
2782,1997
2783,1996
2784,1990
2785,1991
2786,2011
2787,1990
2788,2000
2789,2005
2790,1991
2791,2008
2792,1974
2793,2008
2794,2005
2795,2012
2796,1981
2797,2010
2798,2007
2799,1992
2800,2011
2801,2006
2802,2010
2803,1972
2804,2006
2805,2003
2806,2004
2807,1985
2808,2011
2809,2002
2810,2010
2811,1974
2812,1996
2813,1985
2814,1970
2815,2002
2816,2010
2817,2001
2818,2009
2819,1997
2820,2012
2821,1992
2822,1993
2823,2008
2824,1976
2825,1984
2826,1985
2827,1990
2828,2001
2829,2003
2830,1993
2831,1996
2832,2000
2833,1993
2834,2003
2835,2010
2836,2009
2837,2009
2838,2010
2839,2007
2840,2000
2841,1994
2842,1977
2843,1991
2844,2012
2845,1993
2846,2004
2847,1993
2848,1990
2849,2007
2850,2000
2851,2002
2852,1999
2853,1974
2854,2010
2855,2008
2856,2000
2857,2000
2858,1999
2859,1990
2860,2003
2861,1980
2862,1989
2863,1974
2864,2005
2865,1983
2866,2002
2867,2008
2868,1997
2869,1973
2870,1980
2871,2000
2872,1984
2873,2008
2874,1993
2875,2008
2876,1996
2877,2002
2878,2000
2879,2011
2880,1987
2881,2000
2882,1965
2883,2000
2884,2009
2885,2008
2886,1976
2887,1982
2888,1986
2889,2000
2890,2009
2891,1979
2892,1984
2893,1992
2894,2008
2895,2010
2896,2002
2897,2002
2898,1999
2899,1976
2900,2008
2901,1972
2902,2010
2903,1974
2904,1999
2905,1972
2906,1972
2907,2000
2908,2003
2909,1994
2910,2003
2911,2000
2912,1980
2913,1975
2914,2012
2915,1972
2916,1996
2917,1984
2918,1995
2919,2010
2920,1973
2921,1995
2922,1995
2923,1998
2924,1970
2925,2002
2926,1983
2927,2009
2928,1978
2929,2010
2930,2009
2931,1988
2932,1982
2933,2000
2934,1998
2935,2006
2936,1995
2937,2002
2938,1970
2939,2012
2940,1974
2941,2005
2942,1995
2943,2001
2944,2010
2945,1986
2946,2009
2947,2010
2948,2006
2949,2009
2950,1996
2951,2003
2952,2006
2953,1974
2954,2003
2955,1989
2956,2000
2957,1980
2958,2009
2959,1984
2960,1974
2961,1978
2962,1999
2963,2012
2964,2000
2965,2002
2966,2011
2967,2003
2968,1978
2969,1970
2970,2008
2971,2004
2972,1986
2973,2009
2974,1997
2975,2002
2976,2011
2977,1992
2978,2000
2979,1975
2980,2011
2981,2009
2982,1974
2983,1988
2984,2004
2985,1974
2986,2010
2987,1967
2988,1960
2989,2007
2990,1999
2991,2007
2992,2003
2993,1974
2994,1991
2995,1998
2996,2012
2997,2005
2998,2009
2999,1998
3000,2006
3001,2006
3002,2005
3003,2006
3004,1971
3005,1985
3006,2009
3007,2002
3008,1984
3009,2010
3010,2009
3011,1980
3012,2010
3013,2004
3014,1995
3015,1962
3016,2003
3017,1974
3018,1990
3019,1975
3020,1991
3021,2010
3022,1988
3023,2009
3024,1975
3025,1989
3026,1974
3027,2005
3028,2009
3029,1999
3030,2002
3031,1975
3032,2008
3033,2010
3034,1998
3035,1982
3036,1978
3037,2000
3038,2004
3039,2008
3040,2010
3041,1993
3042,1985
3043,1984
3044,1995
3045,2007
3046,1993
3047,1972
3048,1997
3049,1995
3050,2004
3051,2000
3052,2000
3053,2007
3054,1971
3055,1983
3056,2012
3057,1998
3058,2003
3059,2009
3060,2009
3061,2009
3062,2005
3063,2004
3064,2005
3065,1987
3066,2006
3067,1977
3068,1978
3069,2011
3070,2010
3071,1961
3072,1978
3073,1996
3074,2010
3075,2011
3076,1982
3077,1978
3078,2010
3079,2009
3080,2007
3081,1988
3082,1978
3083,2003
3084,1993
3085,2010
3086,2012
3087,1978
3088,1999
3089,2004
3090,2008
3091,1999
3092,1976
3093,1975
3094,1994
3095,1984
3096,2003
3097,1996
3098,1992
3099,2001
3100,1983
3101,1998
3102,2012
3103,1978
3104,1993
3105,2010
3106,2007
3107,2000
3108,1995
3109,1980
3110,2011
3111,1993
3112,1999
3113,1976
3114,2004
3115,1974
3116,1992
3117,1982
3118,1977
3119,2010
3120,1992
3121,1972
3122,1997
3123,1974
3124,2008
3125,2000
3126,2005
3127,1975
3128,2002
3129,1974
3130,2008
3131,2000
3132,2000
3133,2002
3134,1998
3135,2001
3136,2002
3137,2008
3138,1983
3139,1995
3140,1981
3141,1980
3142,2005
3143,1994
3144,1972
3145,2008
3146,2002
3147,2003
3148,1993
3149,2007
3150,2008
3151,1984
3152,2001
3153,1994
3154,2004
3155,2008
3156,2011
3157,2010
3158,1998
3159,1990
3160,2002
3161,2008
3162,1997
3163,2012
3164,1994
3165,2003
3166,2002
3167,1978
3168,2008
3169,2008
3170,2011
3171,2001
3172,1970
3173,1988
3174,1987
3175,1995
3176,1985
3177,1977
3178,2008
3179,2003
3180,2008
3181,1987
3182,2000
3183,1984
3184,2005
3185,1990
3186,2008
3187,2009
3188,2002
3189,2008
3190,2000
3191,2006
3192,2007
3193,2003
3194,1995
3195,2002
3196,2008
3197,2003
3198,2004
3199,1978
3200,1978
3201,2002
3202,2009
3203,2004
3204,2007
3205,2007
3206,1975
3207,2010
3208,1990
3209,1985
3210,2000
3211,2012
3212,2003
3213,1983
3214,1997
3215,1985
3216,1977
3217,1999
3218,2006
3219,1974
3220,2000
3221,2010
3222,2002
3223,1995
3224,2001
3225,2004
3226,1982
3227,1964
3228,2008
3229,1975
3230,2009
3231,1985
3232,1978
3233,1985
3234,1980
3235,2003
3236,1996
3237,2009
3238,2004
3239,2007
3240,1998
3241,2008
3242,2001
3243,1992
3244,1999
3245,1988
3246,1977
3247,2008
3248,1982
3249,1975
3250,1978
3251,2005
3252,1986
3253,2010
3254,1997
3255,2004
3256,1999
3257,1984
3258,1978
3259,1986
3260,2003
3261,2008
3262,2011
3263,2009
3264,2005
3265,2008
3266,2009
3267,1978
3268,2010
3269,2005
3270,2002
3271,1995
3272,1974
3273,2010
3274,2007
3275,2005
3276,1998
3277,2008
3278,2009
3279,2012
3280,2012
3281,2008
3282,2004
3283,2007
3284,1973
3285,2000
3286,1989
3287,2010
3288,1978
3289,2011
3290,1976
3291,2004
3292,1982
3293,2007
3294,1998
3295,2005
3296,2011
3297,1983
3298,1990
3299,2010
3300,2012
3301,2004
3302,1990
3303,1982
3304,1998
3305,2008
3306,2000
3307,1982
3308,2003
3309,1984
3310,2000
3311,1983
3312,2000
3313,2007
3314,1997
3315,2000
3316,2001
3317,2002
3318,1993
3319,2004
3320,2000
3321,1995
3322,1993
3323,2009
3324,1992
3325,2010
3326,1997
3327,2003
3328,1982
3329,2011
3330,1976
3331,1999
3332,1994
3333,2000
3334,1982
3335,2001
3336,2009
3337,1997
3338,1978
3339,2004
3340,1996
3341,1990
3342,1990
3343,2011
3344,1990
3345,2003
3346,2000
3347,2011
3348,1985
3349,2003
3350,2008
3351,1996
3352,1985
3353,2002
3354,1974
3355,2006
3356,2011
3357,2000
3358,2008
3359,2009
3360,2000
3361,2004
3362,2006
3363,2002
3364,1978
3365,1968
3366,2009
3367,2008
3368,1988
3369,1997
3370,1995
3371,1997
3372,1985
3373,2003
3374,2000
3375,2010
3376,1982
3377,2002
3378,2010
3379,2007
3380,1998
3381,1974
3382,1977
3383,2010
3384,2000
3385,2005
3386,2003
3387,1984
3388,2007
3389,2005
3390,2008
3391,1996
3392,1978
3393,1999
3394,1992
3395,2011
3396,1973
3397,2009
3398,2009
3399,1997
3400,2010
3401,1989
3402,1983
3403,2004
3404,2009
3405,2010
3406,1978
3407,1998
3408,2009
3409,1983
3410,2007
3411,2008
3412,2010
3413,2009
3414,1991
3415,1993
3416,2000
3417,2007
3418,2002
3419,2005
3420,1975
3421,1998
3422,2006
3423,1983
3424,2008
3425,1991
3426,2003
3427,2000
3428,2009
3429,2009
3430,2007
3431,2000
3432,1985
3433,1995
3434,1990
3435,2006
3436,1985
3437,1976
3438,2007
3439,1994
3440,2003
3441,2010
3442,2004
3443,1999
3444,1982
3445,1988
3446,1990
3447,2009
3448,2000
3449,2000
3450,1971
3451,1972
3452,2006
3453,2006
3454,1980
3455,1984
3456,2012
3457,2005
3458,2010
3459,1982
3460,1984
3461,2007
3462,2009
3463,2005
3464,2004
3465,1985
3466,2008
3467,1999
3468,2010
3469,2010
3470,1999
3471,1999
3472,1986
3473,2008
3474,1980
3475,2004
3476,1972
3477,2008
3478,1975
3479,2009
3480,1973
3481,2008
3482,2010
3483,2007
3484,2002
3485,1984
3486,2009
3487,1979
3488,1998
3489,1980
3490,1998
3491,2001
3492,2006
3493,2009
3494,1972
3495,1993
3496,1983
3497,2009
3498,2002
3499,1979
3500,2008
3501,1972
3502,2011
3503,1984
3504,1999
3505,1982
3506,1995
3507,2007
3508,1974
3509,1996
3510,1972
3511,2009
3512,2001
3513,1967
3514,2011
3515,2007
3516,1996
3517,1974
3518,2010
3519,2012
3520,1998
3521,2012
3522,2005
3523,1995
3524,1989
3525,2011
3526,1981
3527,2009
3528,2000
3529,1985
3530,1978
3531,2011
3532,1983
3533,1988
3534,2000
3535,2010
3536,2007
3537,1993
3538,1988
3539,2004
3540,1992
3541,2009
3542,1984
3543,2008
3544,2010
3545,1990
3546,1975
3547,1990
3548,1974
3549,2009
3550,1972
3551,1964
3552,2001
3553,1982
3554,2008
3555,2008
3556,1981
3557,2007
3558,1986
3559,1996
3560,1990
3561,2010
3562,2000
3563,2009
3564,2004
3565,1974
3566,2009
3567,2013
3568,1999
3569,2008
3570,2008
3571,1978
3572,2012
3573,1984
3574,1978
3575,1978
3576,1983
3577,2000
3578,1974
3579,2009
3580,2002
3581,2009
3582,2000
3583,2004
3584,1994
3585,2000
3586,1990
3587,2004
3588,1985
3589,2006
3590,2009
3591,1991
3592,1996
3593,1997
3594,2000
3595,2010
3596,2006
3597,1991
3598,2008
3599,1993
3600,2010
3601,2006
3602,1996
3603,1993
3604,1998
3605,1994
3606,2000
3607,2006
3608,1993
3609,1981
3610,2003
3611,1994
3612,2010
3613,2006
3614,2000
3615,2011
3616,2002
3617,1978
3618,1981
3619,2006
3620,1970
3621,2000
3622,2008
3623,2002
3624,1971
3625,1990
3626,1999
3627,1980
3628,2006
3629,2010
3630,2007
3631,1995
3632,1991
3633,1989
3634,1982
3635,2010
3636,2008
3637,2010
3638,2004
3639,1994
3640,1984
3641,2012
3642,2003
3643,2009
3644,1991
3645,2008
3646,2000
3647,2000
3648,1997
3649,2010
3650,1960
3651,1982
3652,2010
3653,2009
3654,2009
3655,1987
3656,1975
3657,2008
3658,1997
3659,2000
3660,2005
3661,2010
3662,1986
3663,2010
3664,2001
3665,2006
3666,1995
3667,2010
3668,2007
3669,2008
3670,1999
3671,1967
3672,2007
3673,1991
3674,1985
3675,1998
3676,1985
3677,2003
3678,2007
3679,2008
3680,1974
3681,2004
3682,1973
3683,2004
3684,1998
3685,1982
3686,2011
3687,1983
3688,1990
3689,1994
3690,2010
3691,2008
3692,1999
3693,1994
3694,1998
3695,1996
3696,1974
3697,2005
3698,2012
3699,2007
3700,2003
3701,1994
3702,2002
3703,1983
3704,1984
3705,1974
3706,1996
3707,2010
3708,2012
3709,2001
3710,1963
3711,2010
3712,2007
3713,2008
3714,1992
3715,1992
3716,2004
3717,2009
3718,1996
3719,2001
3720,1988
3721,1999
3722,1999
3723,2012
3724,1999
3725,1972
3726,2003
3727,2006
3728,2002
3729,1974
3730,1960
3731,1981
3732,2010
3733,1988
3734,2008
3735,2012
3736,1990
3737,2009
3738,1982
3739,1974
3740,1997
3741,1995
3742,1987
3743,1995
3744,1997
3745,2011
3746,2002
3747,2007
3748,1992
3749,2000
3750,1962
3751,1970
3752,1974
3753,2009
3754,1995
3755,2010
3756,2007
3757,2010
3758,1995
3759,1993
3760,2005
3761,1980
3762,2010
3763,2009
3764,2008
3765,2008
3766,2003
3767,1980
3768,2010
3769,2010
3770,2012
3771,2009
3772,2006
3773,2003
3774,1999
3775,2004
3776,1986
3777,2000
3778,1990
3779,1982
3780,1975
3781,1999
3782,1982
3783,1998
3784,2008
3785,1990
3786,2007
3787,2010
3788,2000
3789,1978
3790,1982
3791,2004
3792,1973
3793,1988
3794,2004
3795,2010
3796,1996
3797,2009
3798,2012
3799,2008
3800,1984
3801,1975
3802,2010
3803,2003
3804,1977
3805,2009
3806,2008
3807,2003
3808,2010
3809,2007
3810,1978
3811,1974
3812,1989
3813,1984
3814,2002
3815,2006
3816,2006
3817,1999
3818,1996
3819,1999
3820,1978
3821,2005
3822,1986
3823,1994
3824,2010
3825,2008
3826,2008
3827,1971
3828,2010
3829,1985
3830,1995
3831,1992
3832,1983
3833,1988
3834,2005
3835,2006
3836,1962
3837,2004
3838,1985
3839,1999
3840,1973
3841,1984
3842,1980
3843,1999
3844,1973
3845,2010
3846,2003
3847,1982
3848,1985
3849,2002
3850,1991
3851,2006
3852,1990
3853,1982
3854,1985
3855,2012
3856,2004
3857,2005
3858,2011
3859,1980
3860,2002
3861,2008
3862,1988
3863,1984
3864,1978
3865,2009
3866,1993
3867,2011
3868,1985
3869,2009
3870,2009
3871,2010
3872,1960
3873,1978
3874,1989
3875,2010
3876,1978
3877,2009
3878,2004
3879,2003
3880,1986
3881,1985
3882,2008
3883,1987
3884,1996
3885,1982
3886,1986
3887,1998
3888,1990
3889,1986
3890,2010
3891,1992
3892,2002
3893,2002
3894,1984
3895,2008
3896,1990
3897,1990
3898,1985
3899,2012
3900,1988
3901,2011
3902,2005
3903,2008
3904,2009
3905,1999
3906,2011
3907,2008
3908,2008
3909,2000
3910,2009
3911,1963
3912,1974
3913,2005
3914,2001
3915,1998
3916,1998
3917,2006
3918,2008
3919,2010
3920,2012
3921,1982
3922,1974
3923,1987
3924,1981
3925,1995
3926,1996
3927,1994
3928,2006
3929,1985
3930,2003
3931,2011
3932,2009
3933,1972
3934,2010
3935,1986
3936,1990
3937,1999
3938,1974
3939,1988
3940,2008
3941,1984
3942,1999
3943,2002
3944,1995
3945,2000
3946,2011
3947,1987
3948,1984
3949,1973
3950,2003
3951,1972
3952,1999
3953,1978
3954,1995
3955,2003
3956,1985
3957,2010
3958,1974
3959,1999
3960,2010
3961,1990
3962,2008
3963,2003
3964,2011
3965,2000
3966,2000
3967,2012
3968,1981
3969,2010
3970,2007
3971,2009
3972,1972
3973,1976
3974,1985
3975,1993
3976,2008
3977,2007
3978,1980
3979,1982
3980,1990
3981,2005
3982,2008
3983,2000
3984,1975
3985,2008
3986,2009
3987,2009
3988,2008
3989,1978
3990,2004
3991,2004
3992,2000
3993,1982
3994,1987
3995,2000
3996,2010
3997,2009
3998,1979
3999,1989
4000,1990
4001,2008
4002,2009
4003,1963
4004,1995
4005,1964
4006,1989
4007,1998
4008,2007
4009,1996
4010,1994
4011,2000
4012,1978
4013,2000
4014,1978
4015,2005
4016,2010
4017,2011
4018,2003
4019,1988
4020,2012
4021,2009
4022,2004
4023,2007
4024,2000
4025,1995
4026,2002
4027,2002
4028,1979
4029,1980
4030,2012
4031,2010
4032,2006
4033,2007
4034,1984
4035,1996
4036,2002
4037,2010
4038,1991
4039,1970
4040,1980
4041,2010
4042,2000
4043,1999
4044,1978
4045,1975
4046,1969
4047,2008
4048,2007
4049,2004
4050,2003
4051,1994
4052,2000
4053,2000
4054,2006
4055,2012
4056,1980
4057,2010
4058,1993
4059,2000
4060,1977
4061,2009
4062,1981
4063,2002
4064,2001
4065,1982
4066,1990
4067,1975
4068,2010
4069,1991
4070,2005
4071,1985
4072,1987
4073,1998
4074,1990
4075,1971
4076,1985
4077,1970
4078,2010
4079,1989
4080,1988
4081,2010
4082,1982
4083,1964
4084,2004
4085,1970
4086,2000
4087,2002
4088,2005
4089,2001
4090,2004
4091,2006
4092,2006
4093,1995
4094,1988
4095,1987
4096,2008
4097,1998
4098,1985
4099,1984
4100,2000
4101,1971
4102,2010
4103,2005
4104,1987
4105,2002
4106,2011
4107,2006
4108,1976
4109,2001
4110,2009
4111,1971
4112,2009
4113,1985
4114,2004
4115,2003
4116,1983
4117,2009
4118,1982
4119,2009
4120,1990
4121,1995
4122,1984
4123,2012
4124,2004
4125,2000
4126,2006
4127,1988
4128,2009
4129,2004
4130,2009
4131,1998
4132,2009
4133,2003
4134,2002
4135,2004
4136,2001
4137,1992
4138,2002
4139,2006
4140,1979
4141,1998
4142,2012
4143,1964
4144,2003
4145,2002
4146,2002
4147,1998
4148,2008
4149,2004
4150,2010
4151,1978
4152,2008
4153,1963
4154,2007
4155,2012
4156,1997
4157,2009
4158,1996
4159,2000
4160,2009
4161,1994
4162,2009
4163,2007
4164,2006
4165,2009
4166,2012
4167,2011
4168,1992
4169,1992
4170,2010
4171,2003
4172,2012
4173,1990
4174,2010
4175,1996
4176,1970
4177,2003
4178,2004
4179,1982
4180,2011
4181,1970
4182,1981
4183,2008
4184,1998
4185,1980
4186,2012
4187,1987
4188,1976
4189,2006
4190,1974
4191,2008
4192,2010
4193,1986
4194,1972
4195,2007
4196,1978
4197,2007
4198,2004
4199,2000
4200,2010
4201,2003
4202,1982
4203,2009
4204,2009
4205,2009
4206,1985
4207,1988
4208,2008
4209,2010
4210,1979
4211,2010
4212,2005
4213,1980
4214,2011
4215,1969
4216,2009
4217,1984
4218,2002
4219,1994
4220,2007
4221,1976
4222,2009
4223,1995
4224,2005
4225,2009
4226,2012
4227,2011
4228,2007
4229,1993
4230,2007
4231,2012
4232,1988
4233,1982
4234,2002
4235,2012
4236,1999
4237,1991
4238,1989
4239,2006
4240,1974
4241,2000
4242,2010
4243,1979
4244,1979
4245,2010
4246,2009
4247,1976
4248,2003
4249,1974
4250,1986
4251,1993
4252,2007
4253,1980
4254,1991
4255,1978
4256,1983
4257,2010
4258,2000
4259,1989
4260,1999
4261,2003
4262,1978
4263,1986
4264,2007
4265,1980
4266,2003
4267,1990
4268,1978
4269,2009
4270,2001
4271,1988
4272,2008
4273,1998
4274,1974
4275,1974
4276,1997
4277,2010
4278,1994
4279,1991
4280,1996
4281,1972
4282,2011
4283,2001
4284,1990
4285,2005
4286,2005
4287,1977
4288,2003
4289,2000
4290,2005
4291,2011
4292,1996
4293,1977
4294,1972
4295,2004
4296,1976
4297,2007
4298,2010
4299,2005
4300,2011
4301,1995
4302,2012
4303,2007
4304,2009
4305,1992
4306,1990
4307,2000
4308,1994
4309,1993
4310,1997
4311,2005
4312,2010
4313,2005
4314,2002
4315,1997
4316,2008
4317,1980
4318,1985
4319,2010
4320,2010
4321,1990
4322,1994
4323,1972
4324,2009
4325,2010
4326,2002
4327,2008
4328,1996
4329,1990
4330,2006
4331,2007
4332,1977
4333,2010
4334,2002
4335,2012
4336,1982
4337,1989
4338,2009
4339,1992
4340,1990
4341,2003
4342,2008
4343,1995
4344,1986
4345,1995
4346,2006
4347,2010
4348,2003
4349,2008
4350,1990
4351,2008
4352,2009
4353,2003
4354,1969
4355,1990
4356,1980
4357,2012
4358,1997
4359,2006
4360,2004
4361,2001
4362,2011
4363,2004
4364,1983
4365,2011
4366,2000
4367,1999
4368,1978
4369,1992
4370,1990
4371,1991
4372,1998
4373,2008
4374,2000
4375,1998
4376,1997
4377,2011
4378,2002
4379,2007
4380,2010
4381,1996
4382,1980
4383,2011
4384,1972
4385,1984
4386,1998
4387,2008
4388,2006
4389,1990
4390,2009
4391,1999
4392,2003
4393,1982
4394,2003
4395,2006
4396,2000
4397,2009
4398,2008
4399,2000
4400,1984
4401,2000
4402,1993
4403,1986
4404,2010
4405,1982
4406,2002
4407,1978
4408,2005
4409,2012
4410,2003
4411,1990
4412,1999
4413,1980
4414,1982
4415,2010
4416,2009
4417,1983
4418,2003
4419,1990
4420,2010
4421,2007
4422,1999
4423,2010
4424,2000
4425,2006
4426,2010
4427,2001
4428,2004
4429,2010
4430,2007
4431,2009
4432,2008
4433,2008
4434,2003
4435,1984
4436,2009
4437,1998
4438,2001
4439,2006
4440,1977
4441,1989
4442,2012
4443,2009
4444,2002
4445,1993
4446,1986
4447,1984
4448,1963
4449,2010
4450,2010
4451,2003
4452,2012
4453,1995
4454,2003
4455,2007
4456,2009
4457,2010
4458,2007
4459,1978
4460,2008
4461,1990
4462,1985
4463,1985
4464,2006
4465,1985
4466,1998
4467,1976
4468,1989
4469,1972
4470,2000
4471,2012
4472,2010
4473,1983
4474,2001
4475,2009
4476,2004
4477,2008
4478,1983
4479,1999
4480,2010
4481,2012
4482,1985
4483,1978
4484,2000
4485,2000
4486,1995
4487,2004
4488,2000
4489,2003
4490,2006
4491,2010
4492,2011
4493,1976
4494,1999
4495,2009
4496,1986
4497,2004
4498,1980
4499,1977
4500,2010
4501,1972
4502,2000
4503,2004
4504,1980
4505,2009
4506,2009
4507,1983
4508,2007
4509,1972
4510,2009
4511,2009
4512,1975
4513,2009
4514,1980
4515,2000
4516,1985
4517,2005
4518,1988
4519,1998
4520,1999
4521,1994
4522,2010
4523,2011
4524,2000
4525,2010
4526,1972
4527,2000
4528,1991
4529,2006
4530,1980
4531,1990
4532,2009
4533,1981
4534,1992
4535,2004
4536,1996
4537,1980
4538,1999
4539,2010
4540,1972
4541,1990
4542,1978
4543,2001
4544,1985
4545,1978
4546,1990
4547,2011
4548,1985
4549,1995
4550,2011
4551,1979
4552,2010
4553,1978
4554,2010
4555,1991
4556,2010
4557,2009
4558,1997
4559,2000
4560,2011
4561,2013
4562,1978
4563,2010
4564,2010
4565,1996
4566,1983
4567,1990
4568,2006
4569,1994
4570,2003
4571,2009
4572,1990
4573,2001
4574,2009
4575,2010
4576,1984
4577,2005
4578,1964
4579,2006
4580,2001
4581,2004
4582,1981
4583,2010
4584,1992
4585,1995
4586,1972
4587,1976
4588,1974
4589,2009
4590,1986
4591,2007
4592,1994
4593,2008
4594,2006
4595,2008
4596,1989
4597,2008
4598,2012
4599,1991
4600,2009
4601,1979
4602,2000
4603,2010
4604,2007
4605,2007
4606,1985
4607,1994
4608,1985
4609,1996
4610,1991
4611,1996
4612,2005
4613,2000
4614,1997
4615,2012
4616,2006
4617,1989
4618,1997
4619,1986
4620,1994
4621,1984
4622,2003
4623,1987
4624,2010
4625,2010
4626,1978
4627,1986
4628,1995
4629,2000
4630,2011
4631,2000
4632,2011
4633,1994
4634,1963
4635,2008
4636,2005
4637,1999
4638,1999
4639,1999
4640,1984
4641,2007
4642,2000
4643,2009
4644,1999
4645,2009
4646,2007
4647,1971
4648,2006
4649,1988
4650,1985
4651,1995
4652,1994
4653,1998
4654,1961
4655,1980
4656,1982
4657,2009
4658,2012
4659,2009
4660,2000
4661,1972
4662,1976
4663,1980
4664,2010
4665,1992
4666,2007
4667,2009
4668,1997
4669,2000
4670,2008
4671,2006
4672,2001
4673,1994
4674,1990
4675,2000
4676,2001
4677,1990
4678,2004
4679,1998
4680,1986
4681,2007
4682,2002
4683,1990
4684,1974
4685,1970
4686,2002
4687,2001
4688,1960
4689,2008
4690,1991
4691,2000
4692,1999
4693,1989
4694,2010
4695,1996
4696,1982
4697,2005
4698,1993
4699,2008
4700,1999
4701,2000
4702,1994
4703,1980
4704,1988
4705,1974
4706,1990
4707,1978
4708,2004
4709,2003
4710,2000
4711,2008
4712,1990
4713,1982
4714,1975
4715,1990
4716,2002
4717,1970
4718,1984
4719,2006
4720,2000
4721,2003
4722,1995
4723,2006
4724,2006
4725,2006
4726,1973
4727,2008
4728,2009
4729,2008
4730,2012
4731,2007
4732,1980
4733,1980
4734,2005
4735,1985
4736,1991
4737,2009
4738,2002
4739,1984
4740,2007
4741,2008
4742,1978
4743,2007
4744,1994
4745,1980
4746,1992
4747,2009
4748,2011
4749,2007
4750,1994
4751,1972
4752,1993
4753,1982
4754,2004
4755,2010
4756,1971
4757,2000
4758,2003
4759,1974
4760,1978
4761,1999
4762,2003
4763,1999
4764,1975
4765,1990
4766,1984
4767,2007
4768,2000
4769,2007
4770,2008
4771,1985
4772,1980
4773,2001
4774,1980
4775,2000
4776,2009
4777,1987
4778,1994
4779,1968
4780,2003
4781,2010
4782,2006
4783,1977
4784,1999
4785,2006
4786,2008
4787,2009
4788,1974
4789,2005
4790,1972
4791,1974
4792,2009
4793,2002
4794,2010
4795,2000
4796,2008
4797,2004
4798,2003
4799,2010
4800,1985
4801,2000
4802,1980
4803,1983
4804,1981
4805,1998
4806,2003
4807,2010
4808,1994
4809,2007
4810,2008
4811,2002
4812,1970
4813,2006
4814,1998
4815,2011
4816,1990
4817,2001
4818,2013
4819,2000
4820,2006
4821,2003
4822,1985
4823,2009
4824,1995
4825,1977
4826,1999
4827,1991
4828,1978
4829,2010
4830,2008
